  (0, 5474)	0.015682761059877506
  (0, 5711)	0.006326376438207882
  (0, 2592)	0.007841380529938753
  (0, 4397)	0.006326376438207882
  (0, 5557)	0.006326376438207882
  :	:
  (0, 6277)	0.015754391786043525
  (0, 4498)	0.005251463928681175
  (0, 5135)	0.0210058557147247
  (0, 49)	0.006326376438207882
  (0, 2056)	0.01050292785736235
  (0, 6447)	0.01050292785736235
  (0, 114)	0.0044176970113211705
  (0, 5028)	0.0044176970113211705
  (0, 5963)	0.0044176970113211705
  (0, 4700)	0.0044176970113211705
  (0, 1300)	0.013253091033963512
  (0, 3132)	0.01050292785736235
  (0, 7104)	0.005251463928681175
  (0, 5757)	0.01050292785736235
  (0, 3458)	0.05301236413585405
  (0, 3217)	0.008835394022642341
  (0, 5186)	0.013253091033963512
  (0, 2866)	0.006326376438207882
  (0, 1997)	0.037958258629247295
  (0, 3859)	0.013253091033963512
  (0, 6165)	0.015754391786043525
  (0, 6860)	0.0747291967390061
  (0, 937)	0.006326376438207882
  (0, 5380)	0.01050292785736235
  (0, 5749)	0.008835394022642341
  (0, 5585)	0.001331971740213571
  (0, 3858)	0.001331971740213571
  (0, 5536)	0.001331971740213571
  (0, 2061)	0.001331971740213571
  (0, 6764)	0.001331971740213571
  (0, 6765)	0.001331971740213571
  (0, 6521)	0.001331971740213571
  (0, 878)	0.001331971740213571
  (0, 608)	0.001331971740213571
  (0, 6526)	0.001331971740213571
  (0, 136)	0.001331971740213571
  (0, 6524)	0.001331971740213571
  (0, 163)	0.001331971740213571
  (0, 647)	0.001331971740213571
  (0, 6528)	0.001331971740213571
  (0, 409)	0.001331971740213571
  (0, 809)	0.001331971740213571
  (0, 6527)	0.001331971740213571
  (0, 419)	0.001331971740213571
  (0, 815)	0.001331971740213571
  (0, 6522)	0.001331971740213571
  (0, 442)	0.001331971740213571
  (0, 832)	0.001331971740213571
  (0, 6529)	0.001331971740213571
  (0, 494)	0.001331971740213571
  :	:
  (0, 2447)	0.0032238792396847384
  (0, 4989)	0.03211333192640253
  (0, 3217)	0.00975532537857492
  (0, 5651)	0.001074626413228246
  (0, 5186)	0.006753686800551868
  (0, 6096)	0.002149252826456492
  (0, 2240)	0.004298505652912984
  (0, 7180)	0.008597011305825969
  (0, 1794)	0.001784073995911252
  (0, 3859)	0.01725942182363255
  (0, 2105)	0.000892036997955626
  (0, 6015)	0.011820890545510707
  (0, 6165)	0.000892036997955626
  (0, 6716)	0.001074626413228246
  (0, 5298)	0.002251228933517289
  (0, 963)	0.001074626413228246
  (0, 1283)	0.002251228933517289
  (0, 5130)	0.0062442589856893825
  (0, 5548)	0.003568147991822504
  (0, 6005)	0.004298505652912984
  (0, 6860)	0.04188965028403988
  (0, 2079)	0.000892036997955626
  (0, 5380)	0.002676110993866878
  (0, 6884)	0.10280612129728955
  (0, 5749)	0.0037520482225288153
  (0, 3396)	0.004864917885909642
  (0, 4218)	0.004864917885909642
  (0, 3721)	0.014594753657728925
  (0, 3394)	0.004864917885909642
  (0, 3766)	0.004864917885909642
  (0, 1737)	0.004864917885909642
  (0, 3395)	0.004864917885909642
  (0, 4219)	0.004864917885909642
  (0, 3393)	0.004864917885909642
  (0, 7150)	0.004864917885909642
  (0, 7149)	0.009729835771819285
  (0, 7148)	0.009729835771819285
  (0, 3452)	0.004864917885909642
  (0, 1037)	0.004864917885909642
  (0, 3263)	0.004864917885909642
  (0, 3086)	0.004864917885909642
  (0, 392)	0.004864917885909642
  (0, 3085)	0.004864917885909642
  (0, 3678)	0.004864917885909642
  (0, 2656)	0.004864917885909642
  (0, 6218)	0.004864917885909642
  (0, 6740)	0.004864917885909642
  (0, 5051)	0.004864917885909642
  (0, 3753)	0.004864917885909642
  (0, 4969)	0.004864917885909642
  :	:
  (0, 5028)	0.013704049384447997
  (0, 5963)	0.032889718522675186
  (0, 4700)	0.032889718522675186
  (0, 349)	0.011774955355013968
  (0, 734)	0.007849970236675979
  (0, 6208)	0.003924985118337989
  (0, 5920)	0.007849970236675979
  (0, 6780)	0.013032368826538718
  (0, 3192)	0.01962492559168995
  (0, 1300)	0.0027408098768895994
  (0, 90)	0.027474895828365927
  (0, 333)	0.009774276619904038
  (0, 3458)	0.0027408098768895994
  (0, 2049)	0.007849970236675979
  (0, 2862)	0.007849970236675979
  (0, 5767)	0.023549910710027936
  (0, 6322)	0.003924985118337989
  (0, 4989)	0.0032580922066346796
  (0, 1710)	0.007849970236675979
  (0, 4433)	0.006516184413269359
  (0, 5298)	0.005481619753779199
  (0, 1283)	0.0027408098768895994
  (0, 6860)	0.0023181594390630274
  (0, 6884)	0.04659376790712319
  (0, 3261)	0.03909710647961615
